Country,Year,Food Availibility per capita (kg/cap/year)
Honduras,1983,127.64689229999999
Honduras,1984,127.7743582
Honduras,1985,130.1663219
Honduras,1986,128.780708
Honduras,1987,130.70635479999999
Honduras,1988,125.2117463
Honduras,1989,127.72688059999999
Honduras,1990,110.50956059999999
Honduras,1991,110.3650055
Honduras,1992,111.0682298
Honduras,1993,113.9407395
Honduras,1994,117.0853397
Honduras,1995,125.4316133
Honduras,1996,122.06820049999999
Honduras,1997,122.7636939
Honduras,1998,99.02229934
Honduras,1999,100.1029855
Honduras,2000,131.1607517
Honduras,2001,129.2559034
Honduras,2002,124.1932888
Honduras,2003,130.837652
Honduras,2004,134.4700283
Honduras,2005,139.7359304
Honduras,2006,135.3750754
Honduras,2007,138.4371596
Honduras,2008,133.8151636
Honduras,2009,128.6316623
Honduras,2010,121.27871599999999
Honduras,2011,126.2890987
Honduras,2012,128.4773568
Honduras,2013,128.68822690000002
Jamaica,1980,133.43209779999998
Jamaica,1981,133.62528740000002
Jamaica,1982,130.25765800000002
Jamaica,1983,130.7119249
Jamaica,1984,137.1191793
Jamaica,1985,136.2305409
Jamaica,1986,132.238934
Jamaica,1987,128.2605732
Jamaica,1988,125.7845078
Jamaica,1989,123.9718904
Jamaica,1990,155.7832233
Jamaica,1991,152.14583080000003
Jamaica,1992,160.36487830000002
Jamaica,1993,152.535885
Jamaica,1994,160.46417769999996
Jamaica,1995,154.7866592
Jamaica,1996,149.68145959999998
Jamaica,1997,140.41973240000002
Jamaica,1998,145.2385228
Jamaica,1999,146.00463390000002
Jamaica,2000,147.35855569999998
Jamaica,2001,143.3409128
Jamaica,2002,139.8890168
Jamaica,2003,140.6946699
Jamaica,2004,139.5187888
Jamaica,2005,138.3128394
Jamaica,2006,140.66840119999998
Jamaica,2007,142.7736511
Jamaica,2008,141.72227519999998
Jamaica,2009,141.1491794
Jamaica,2010,144.2468159
Jamaica,2011,145.2270398
Jamaica,2012,145.4521718
Jamaica,2013,145.0071163
Nicaragua,1980,109.2544122
Nicaragua,1981,111.3178875
Nicaragua,1982,109.5754757
Nicaragua,1983,114.949541
Nicaragua,1984,120.5164858
Nicaragua,1985,125.31668049999999
Nicaragua,1986,127.1936075
Nicaragua,1987,131.0385946
Nicaragua,1988,126.85532309999999
Nicaragua,1989,125.3277956
Nicaragua,1990,111.74920320000001
Nicaragua,1991,101.59713409999999
Nicaragua,1992,98.69315028
Nicaragua,1993,106.1624332
Nicaragua,1994,102.1310681
Nicaragua,1995,107.181394
Nicaragua,1996,102.5598613
Nicaragua,1997,106.4745602
Nicaragua,1998,119.94957109999999
Nicaragua,1999,120.46504669999999
Nicaragua,2000,125.8298144
Nicaragua,2001,127.8941463
Nicaragua,2002,132.6027326
Nicaragua,2003,129.1618373
Nicaragua,2004,136.51064440000002
Nicaragua,2005,141.2359945
Nicaragua,2006,142.6899083
Nicaragua,2007,141.6049907
Nicaragua,2008,141.04542030000002
Nicaragua,2009,138.3386589
Nicaragua,2010,137.8181267
Nicaragua,2011,138.5967706
Nicaragua,2012,141.9959628
Nicaragua,2013,142.50030900000002
Peru,1980,134.0421903
Peru,1981,142.1627321
Peru,1982,146.6803372
Peru,1983,137.0090402
Peru,1984,128.08621499999998
Peru,1985,122.0321646
Peru,1986,141.29170469999997
Peru,1987,134.3992686
Peru,1988,134.7324249
Peru,1989,133.9154339
Peru,1990,115.8720159
Peru,1991,119.4137922
Peru,1992,118.6289462
Peru,1993,129.6807208
Peru,1994,134.9358294
Peru,1995,141.13607009999998
Peru,1996,148.9223696
Peru,1997,151.319635
Peru,1998,155.34066299999998
Peru,1999,164.5219624
Peru,2000,170.7340648
Peru,2001,164.7292982
Peru,2002,171.37536799999998
Peru,2003,170.8430801
Peru,2004,167.32763290000003
Peru,2005,174.0987051
Peru,2006,177.50871830000003
Peru,2007,179.2766904
Peru,2008,184.435315
Peru,2009,189.090475
Peru,2010,191.12684040000002
Peru,2011,193.2889128
Peru,2012,198.6787749
Peru,2013,199.77075390000002
